Country,ISO3166_1Alpha_3,UNM49,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,PerCapita,Var13,Var14,Var15
"USA",USA,840,1872,126.305408,123.894496,2.410912,0,0,NaN,,3.026527,NaN,NaN,NaN
"USA",USA,840,1873,139.5068,135.655936,3.850864,0,0,NaN,,3.269468,NaN,NaN,NaN
"USA",USA,840,1874,134.296592,129.973072,4.32352,0,0,NaN,,3.078264,NaN,NaN,NaN
"USA",USA,840,1875,135.747536,132.318032,3.429504,0,0,NaN,,3.043211,NaN,NaN,NaN
"USA",USA,840,1876,132.82,129.335632,3.484368,0,0,NaN,,2.912211,NaN,NaN,NaN
"USA",USA,840,1877,147.175552,141.998449,5.177103,0,0,NaN,,3.156126,NaN,NaN,NaN
"USA",USA,840,1878,143.9036,137.847008,6.056592,0,0,NaN,,3.018213,NaN,NaN,NaN
"USA",USA,840,1879,175.46896,167.606016,7.862944,0,0,NaN,,3.599427,NaN,NaN,NaN
"USA",USA,840,1880,198.684236,188.300288,10.383776,0,0.000172,NaN,,3.986088,NaN,NaN,NaN
"USA",USA,840,1881,210.192896,199.277632,10.915056,0,0.000208,NaN,,4.124274,NaN,NaN,NaN
"USA",USA,840,1882,235.39395,223.262176,11.966624,0.16488,0.00027,NaN,,4.517172,NaN,NaN,NaN
"USA",USA,840,1883,253.882572,244.495191,9.005982,0.381051,0.000348,NaN,,4.764769,NaN,NaN,NaN
"USA",USA,840,1884,267.589581,257.300736,9.116032,1.17248,0.000333,NaN,,4.911519,NaN,NaN,NaN
"USA",USA,840,1885,272.162265,260.312544,8.13408,3.715296,0.000345,NaN,,4.885538,NaN,NaN,NaN
"USA",USA,840,1886,287.463158,269.062176,10.724528,7.67608,0.000374,NaN,,5.046666,NaN,NaN,NaN
"USA",USA,840,1887,307.380844,284.824704,10.768496,11.787088,0.000556,NaN,,5.277608,NaN,NaN,NaN
"USA",USA,840,1888,373.875101,346.574096,10.526672,16.773792,0.000541,NaN,,6.278052,NaN,NaN,NaN
"USA",USA,840,1889,335.542374,309.776544,13.53848,12.226768,0.000582,NaN,,5.514879,NaN,NaN,NaN
"USA",USA,840,1890,401.747273,372.269997,17.788558,11.688053,0.000665,NaN,,6.468085,NaN,NaN,NaN
"USA",USA,840,1891,427.424604,397.225232,21.2512,8.947488,0.000684,NaN,,6.746101,NaN,NaN,NaN
"USA",USA,840,1892,450.449224,423.04544,19.628048,7.775008,0.000728,NaN,,6.974925,NaN,NaN,NaN
"USA",USA,840,1893,454.094841,428.105424,18.701056,7.287696,0.000665,NaN,,6.903431,NaN,NaN,NaN
"USA",USA,840,1894,425.050343,399.375779,18.97602,6.69785,0.000695,NaN,,6.344298,NaN,NaN,NaN
"USA",USA,840,1895,479.948086,452.372307,20.532899,7.042154,0.000726,NaN,,7.033352,NaN,NaN,NaN
"USA",USA,840,1896,480.882471,450.195914,23.837802,6.847964,0.000791,NaN,,6.918819,NaN,NaN,NaN
"USA",USA,840,1897,500.287138,469.464882,23.5337,7.287643,0.000914,NaN,,7.067037,NaN,NaN,NaN
"USA",USA,840,1898,545.321455,515.352592,21.50768,8.460176,0.001007,NaN,,7.563029,NaN,NaN,NaN
"USA",USA,840,1899,625.534026,592.45048,22.178192,10.904064,0.00129,NaN,,8.51653,NaN,NaN,NaN
"USA",USA,840,1900,662.738387,626.544,24.651392,11.5416,0.001395,NaN,,8.856598,NaN,NaN,NaN
"USA",USA,840,1901,721.527538,681.54064,27.124592,12.86064,0.001666,NaN,,9.463164,NaN,NaN,NaN
"USA",USA,840,1902,764.495758,715.930944,34.870288,13.692368,0.002158,NaN,,9.83929,NaN,NaN,NaN
"USA",USA,840,1903,894.406932,840.041616,39.838672,14.524096,0.002548,NaN,,11.294751,NaN,NaN,NaN
"USA",USA,840,1904,882.057539,818.270386,46.789085,15.161569,0.002749,NaN,1.833750,10.929275,NaN,NaN,NaN
"USA",USA,840,1905,986.482442,913.479168,53.853472,17.16584,0.003512,NaN,1.980450,11.993248,NaN,NaN,NaN
"USA",USA,840,1906,1035.471247,964.049696,50.273744,19.01616,0.004497,NaN,2.127150,12.352038,NaN,NaN,NaN
"USA",USA,840,1907,1203.861422,1115.248584,66.688261,19.866147,0.00463,NaN,2.053800,14.090625,NaN,NaN,NaN
"USA",USA,840,1908,1052.812895,959.762816,71.546928,19.664688,0.004713,NaN,1.833750,12.090889,NaN,NaN,NaN
"USA",USA,840,1909,1165.706127,1066.60872,73.236032,23.508224,0.005951,NaN,2.347200,13.149925,NaN,NaN,NaN
"USA",USA,840,1910,1271.582074,1160.396128,83.931248,24.900544,0.006954,NaN,2.347200,14.104886,NaN,NaN,NaN
"USA",USA,840,1911,1258.666567,1143.127696,88.170496,25.087408,0.007117,NaN,2.273850,13.743022,NaN,NaN,NaN
"USA",USA,840,1912,1343.565524,1224.395216,89.320992,27.494656,0.00746,NaN,2.347200,14.455241,NaN,NaN,NaN
"USA",USA,840,1913,1442.542088,1304.578192,107.076736,28.458288,0.008322,NaN,2.420550,15.308515,NaN,NaN,NaN
"USA",USA,840,1914,1317.980254,1172.135584,114.617248,28.9456,0.007972,NaN,2.273850,13.795952,NaN,NaN,NaN
"USA",USA,840,1915,1367.697,1213.597408,120.93032,30.74096,0.007762,NaN,2.420550,14.121178,NaN,NaN,NaN
"USA",USA,840,1916,1518.980682,1345.442784,133.981488,36.834192,0.008268,NaN,2.713950,15.469335,NaN,NaN,NaN
"USA",USA,840,1917,1670.970621,1481.644656,147.941328,38.882368,0.008369,NaN,2.493900,16.785205,NaN,NaN,NaN
"USA",USA,840,1918,1747.718115,1551.13608,159.189808,35.258672,0.006405,NaN,2.127150,17.309261,NaN,NaN,NaN
"USA",USA,840,1919,1479.158854,1261.251392,179.217232,36.482448,0.007282,NaN,2.200500,14.442194,NaN,NaN,NaN
"USA",USA,840,1920,1738.245746,1465.534048,230.645136,39.710432,0.00893,NaN,2.347200,16.730282,NaN,NaN,NaN
"USA",USA,840,1921,1423.668621,1142.651376,246.360032,32.961344,0.008819,NaN,1.687050,13.506341,NaN,NaN,NaN
"USA",USA,840,1922,1435.758303,1112.891549,282.487794,37.948145,0.010265,NaN,2.420550,13.424879,NaN,NaN,NaN
"USA",USA,840,1923,1896.735797,1509.469072,334.41328,50.127184,0.012311,NaN,2.713950,17.478341,NaN,NaN,NaN
"USA",USA,840,1924,1698.320274,1313.206912,325.557392,56.82864,0.01338,NaN,2.713950,15.423299,NaN,NaN,NaN
"USA",USA,840,1925,1758.185375,1340.480885,341.243694,59.173725,14.206371,NaN,3.080700,15.735721,NaN,NaN,NaN
"USA",USA,840,1926,1906.048416,1477.933024,345.266048,65.336448,14.505546,NaN,3.007350,16.812033,NaN,NaN,NaN
"USA",USA,840,1927,1862.839089,1376.69304,396.20664,71.938976,15.066433,NaN,2.934000,16.19295,NaN,NaN,NaN
"USA",USA,840,1928,1830.964925,1330.157574,404.402197,78.054036,15.417118,NaN,2.934000,15.685377,NaN,NaN,NaN
"USA",USA,840,1929,1963.506247,1404.589697,445.598193,95.462034,14.995672,NaN,2.860650,16.60305,NaN,NaN,NaN
"USA",USA,840,1930,1744.916289,1238.165588,393.406517,96.784356,14.285978,NaN,2.273850,14.58597,NaN,NaN,NaN
"USA",USA,840,1931,1484.959144,1021.481756,366.620746,84.213584,10.809309,NaN,1.833750,12.289559,NaN,NaN,NaN
"USA",USA,840,1932,1257.814095,834.232974,337.650287,77.954809,6.655725,NaN,1.320300,10.321664,NaN,NaN,NaN
"USA",USA,840,1933,1348.876843,889.861024,373.786624,78.101824,5.587021,NaN,1.540350,10.991699,NaN,NaN,NaN
"USA",USA,840,1934,1436.238662,963.920254,374.993038,88.811923,6.899747,NaN,1.613700,11.621934,NaN,NaN,NaN
"USA",USA,840,1935,1492.320967,982.155935,405.20642,96.293821,6.684341,NaN,1.980450,11.991494,NaN,NaN,NaN
"USA",USA,840,1936,1713.411699,1143.798208,448.356352,108.813472,9.949767,NaN,2.493900,13.671999,NaN,NaN,NaN
"USA",USA,840,1937,1792.609877,1144.951048,513.635228,120.94156,10.368091,NaN,2.713950,14.204153,NaN,NaN,NaN
"USA",USA,840,1938,1515.749834,906.793837,482.195889,115.320457,9.239152,NaN,2.200500,11.926592,NaN,NaN,NaN
"USA",USA,840,1939,1670.920467,1024.987932,508.157612,124.121937,10.792336,NaN,2.860650,13.037762,NaN,NaN,NaN
"USA",USA,840,1940,1874.985099,1168.881952,557.620496,133.706688,11.548563,NaN,3.227400,14.487894,NaN,NaN,NaN
"USA",USA,840,1941,2043.5849,1294.762336,588.735184,141.532992,14.520138,NaN,4.034250,15.615901,NaN,NaN,NaN
"USA",USA,840,1942,2198.264975,1458.596868,565.693233,153.855281,16.085343,NaN,4.034250,16.589582,NaN,NaN,NaN
"USA",USA,840,1943,2272.05905,1470.80288,612.935904,171.95152,12.041096,NaN,4.327650,16.911408,NaN,NaN,NaN
"USA",USA,840,1944,2444.903503,1545.850271,700.119733,186.574264,8.031586,NaN,4.327650,17.948436,NaN,NaN,NaN
"USA",USA,840,1945,2359.55147,1421.423152,727.37728,197.676464,9.113674,NaN,3.960900,17.084375,NaN,NaN,NaN
"USA",USA,840,1946,2257.493764,1298.758208,737.018463,203.103178,14.653015,NaN,3.960900,16.121333,NaN,NaN,NaN
"USA",USA,840,1947,2485.854436,1449.230772,791.342223,224.086245,16.647496,NaN,4.547700,17.508738,NaN,NaN,NaN
"USA",USA,840,1948,2582.558492,1433.190294,874.345227,251.76479,18.417082,NaN,4.841100,17.94048,NaN,NaN,NaN
"USA",USA,840,1949,2164.862411,1063.102272,813.723104,265.068416,18.787669,NaN,4.180950,14.822594,NaN,NaN,NaN
"USA",USA,840,1950,2541.485265,1257.231984,896.80064,319.218672,20.124553,43.121616,4.987800,17.139592,NaN,NaN,NaN
"USA",USA,840,1951,2618.711623,1211.598563,960.661843,376.209056,22.040595,42.700316,5.501250,17.388702,NaN,NaN,NaN
"USA",USA,840,1952,2551.219405,1074.173334,1000.966719,402.786604,22.255513,45.682686,5.354550,16.68099,NaN,NaN,NaN
"USA",USA,840,1953,2612.97111,1065.955029,1050.078939,423.341629,23.520854,43.619859,6.454800,16.808948,NaN,NaN,NaN
"USA",USA,840,1954,2489.462061,913.446192,1063.212192,443.999856,24.130537,38.951984,5.721300,15.735586,NaN,NaN,NaN
"USA",USA,840,1955,2728.511904,1026.22183,1147.903433,479.189557,26.583754,41.64508,6.968250,16.932928,NaN,NaN,NaN
"USA",USA,840,1956,2859.994777,1068.35782,1203.786762,505.88913,28.39027,46.529196,7.041600,17.432252,NaN,NaN,NaN
"USA",USA,840,1957,2835.772132,1024.080672,1193.661584,540.645184,27.00551,43.557632,6.821550,16.985847,NaN,NaN,NaN
"USA",USA,840,1958,2747.107657,888.344128,1220.046048,570.700976,27.757921,34.097184,6.161400,16.145486,NaN,NaN,NaN
"USA",USA,840,1959,2831.923117,910.977838,1258.457393,593.209698,30.233983,30.755656,8.288550,16.33884,NaN,NaN,NaN
"USA",USA,840,1960,2897.31526,917.963904,1281.63056,630.0248,28.79811,30.315936,8.581950,16.444399,NaN,NaN,NaN
"USA",USA,840,1961,2886.8727,887.442784,1297.316144,636.414816,28.698812,28.198144,8.802000,16.119921,NaN,NaN,NaN
"USA",USA,840,1962,2993.902031,920.81816,1334.747568,676.367072,29.878497,22.921984,9.168750,16.457443,NaN,NaN,NaN
"USA",USA,840,1963,3126.48747,987.00832,1359.256064,718.45544,31.435142,20.650304,9.682200,16.931977,NaN,NaN,NaN
"USA",USA,840,1964,3264.313805,1049.17659,1393.919074,759.071735,33.025685,18.411621,10.709100,17.430369,NaN,NaN,NaN
"USA",USA,840,1965,3399.546756,1090.618912,1464.691328,782.604752,33.29474,17.187824,11.149200,17.920337,NaN,NaN,NaN
"USA",USA,840,1966,3571.421314,1132.718272,1529.661376,842.20704,34.572618,20.232608,12.029400,18.617542,NaN,NaN,NaN
"USA",USA,840,1967,3705.460953,1163.048864,1589.194048,881.2836,33.593927,26.384464,11.956050,19.121758,NaN,NaN,NaN
"USA",USA,840,1968,3840.919556,1139.602928,1689.422768,936.360848,35.319774,27.817088,12.396150,19.622215,NaN,NaN,NaN
"USA",USA,840,1969,4035.14534,1157.999872,1781.627328,1018.082704,35.696994,28.315392,13.423050,20.394011,NaN,NaN,NaN
"USA",USA,840,1970,4339.686007,1168.090528,2038.08168,1059.211104,34.924149,26.248896,13.129650,21.662866,NaN,NaN,NaN
"USA",USA,840,1971,4365.465254,1107.406428,2097.304811,1096.927397,35.509772,15.260547,13.056300,21.514514,NaN,NaN,NaN
"USA",USA,840,1972,4573.015379,1124.840672,2269.173824,1115.673344,36.523491,13.307648,13.496400,22.281481,NaN,NaN,NaN
"USA",USA,840,1973,4785.433993,1220.714,2325.281,1175.252,36.917057,13.186736,14.083200,23.082939,NaN,NaN,NaN
"USA",USA,840,1974,4621.418771,1199.352,2227.39,1134.594,36.806315,8.899856,14.376600,22.082682,NaN,NaN,NaN
"USA",USA,840,1975,4478.562949,1195.102,2190.27,1042.853,30.463225,7.111824,12.762900,21.197836,NaN,NaN,NaN
"USA",USA,840,1976,4748.111413,1281.249,2350.496,1063.161,32.370021,7.338992,13.496400,22.263379,NaN,NaN,NaN
"USA",USA,840,1977,4889.953301,1315.802,2478.228,1041.406,33.978903,7.262048,13.276350,22.697792,NaN,NaN,NaN
"USA",USA,840,1978,4941.708664,1314.266,2524.557,1045.577,35.61582,8.123094,13.569750,22.680724,NaN,NaN,NaN
"USA",USA,840,1979,5008.955779,1427.55,2441.816,1080.846,35.940399,8.86688,13.936500,22.720153,NaN,NaN,NaN
"USA",USA,840,1980,4808.877356,1453.891,2244.35,1058.408,32.921692,6.690464,12.616200,21.550941,NaN,NaN,NaN
"USA",USA,840,1981,4686.743198,1503.037,2101.535,1032.434,31.962156,5.232192,12.542850,20.769599,NaN,NaN,NaN
"USA",USA,840,1982,4447.601938,1449.193,1994.366,961.223,28.44077,4.990368,9.388800,19.506905,NaN,NaN,NaN
"USA",USA,840,1983,4429.711051,1504.91,1977.975,901.395,30.439505,5.089296,9.902250,19.227014,NaN,NaN,NaN
"USA",USA,840,1984,4662.488491,1616.224,2034.424,962.574,32.914975,5.789115,10.562400,20.030773,NaN,NaN,NaN
"USA",USA,840,1985,4652.937989,1655.15,2023.738,926.826,31.708005,5.100284,10.415700,19.787427,NaN,NaN,NaN
"USA",USA,840,1986,4663.711645,1635.859,2111.99,868.157,32.853615,5.24318,9.608850,19.635624,NaN,NaN,NaN
"USA",USA,840,1987,4826.012651,1709.615,2143.02,923.281,32.975761,6.63184,10.489050,20.120696,NaN,NaN,NaN
"USA",USA,840,1988,5050.858381,1792.863,2241.04,964.695,33.248027,7.643104,11.369250,20.846523,NaN,NaN,NaN
"USA",USA,840,1989,5132.543279,1813.282,2239.66,1027.299,33.264207,7.595472,11.442600,20.953082,NaN,NaN,NaN
"USA",USA,840,1990,5120.957207,1814.536619,2178.621891,1023.425203,33.484143,46.339001,24.550351,20.642052,NaN,NaN,NaN
"USA",USA,840,1991,5062.956718,1797.15709,2120.970926,1042.436268,32.736467,45.348392,24.307575,20.126224,NaN,NaN,NaN
"USA",USA,840,1992,5174.227507,1817.280838,2174.378635,1080.400431,32.992976,45.01534,24.159286,20.277146,NaN,NaN,NaN
"USA",USA,840,1993,5272.850808,1879.595676,2181.651596,1109.229676,34.837973,44.012878,23.523009,20.375824,NaN,NaN,NaN
"USA",USA,840,1994,5364.279285,1894.401816,2227.06225,1137.428164,36.310432,44.408844,24.667779,20.452991,NaN,NaN,NaN
"USA",USA,840,1995,5425.259696,1913.401246,2217.90375,1186.511068,37.075279,42.756622,27.611730,20.421773,NaN,NaN,NaN
"USA",USA,840,1996,5612.982752,1993.564164,2305.301171,1206.586672,37.308895,41.298992,28.922857,20.867321,NaN,NaN,NaN
"USA",USA,840,1997,5688.142511,2038.751498,2326.337578,1214.127677,38.560746,41.418986,28.946027,20.88193,NaN,NaN,NaN
"USA",USA,840,1998,5733.28055,2062.837554,2370.914776,1191.096763,39.460871,39.021901,29.948685,20.78518,NaN,NaN,NaN
"USA",USA,840,1999,5803.917834,2063.366301,2433.460137,1197.930544,40.238725,38.799652,30.122476,20.789043,NaN,NaN,NaN
"USA",USA,840,2000,6010.135928,2163.591309,2487.839545,1251.387894,41.445309,38.914657,26.957213,21.28246,NaN,NaN,NaN
"USA",USA,840,2001,5907.739935,2099.72769,2502.248496,1198.854782,41.613367,38.69614,26.599460,20.694748,NaN,NaN,NaN
"USA",USA,840,2002,5946.308145,2103.809275,2495.707754,1237.820534,43.163872,38.89252,26.914188,20.621824,NaN,NaN,NaN
"USA",USA,840,2003,6010.145463,2144.085825,2557.331481,1201.065892,43.349101,38.566553,25.746611,20.645629,NaN,NaN,NaN
"USA",USA,840,2004,6112.654584,2164.412061,2630.811207,1204.871148,45.885581,39.120044,27.554543,20.795028,NaN,NaN,NaN
"USA",USA,840,2005,6132.18327,2188.33666,2642.55555,1186.901876,46.194121,39.430492,28.764571,20.658025,NaN,NaN,NaN
"USA",USA,840,2006,6052.686215,2152.560001,2609.565968,1173.251903,46.850744,40.037111,30.420488,20.192239,NaN,NaN,NaN
"USA",USA,840,2007,6130.12276,2175.032881,2592.442283,1247.321068,45.508881,40.462907,29.354740,20.248576,NaN,NaN,NaN
"USA",USA,840,2008,5915.118465,2135.889582,2414.71694,1252.606077,41.415652,42.054316,28.435899,19.349745,NaN,NaN,NaN
"USA",USA,840,2009,5480.725731,1872.385762,2280.318395,1231.696255,29.614644,41.081517,25.629158,17.765031,NaN,NaN,NaN
"USA",USA,840,2010,5679.715249,1982.953819,2300.573667,1290.495261,31.449235,43.407334,30.835932,18.252019,NaN,NaN,NaN
"USA",USA,840,2011,5546.116067,1873.283961,2252.41402,1310.706805,32.208358,47.863201,29.639723,17.669734,NaN,NaN,NaN
"USA",USA,840,2012,5344.08598,1658.491257,2196.02464,1372.072485,35.270345,51.515325,30.711928,16.876879,NaN,NaN,NaN
"USA",USA,840,2013,5480.156537,1720.408281,2224.62753,1410.481513,36.369227,57.422727,30.847259,17.158994,NaN,NaN,NaN
"USA",USA,840,2014,5528.681067,1710.593544,2247.931336,1435.209036,39.439018,63.123631,32.384503,17.168006,NaN,NaN,NaN
"USA",USA,840,2015,5376.473125,1479.144819,2285.675597,1476.136419,39.907292,64.372059,31.236938,16.562983,NaN,NaN,NaN
"USA",USA,840,2016,5252.932175,1347.943365,2299.96119,1481.873355,39.439018,55.13874,28.576506,16.053693,NaN,NaN,NaN
"USA",USA,840,2017,5212.162345,1308.715965,2315.177042,1460.655677,40.323535,59.48642,27.803707,15.80443,NaN,NaN,NaN
"USA",USA,840,2018,5377.797353,1256.631084,2366.168586,1619.274537,38.970745,72.066214,24.686187,16.191355,NaN,NaN,NaN
"USA",USA,840,2019,5262.145074,1071.66559,2360.999081,1675.471057,40.895869,88.436967,24.676510,15.739861,NaN,NaN,NaN
"USA",USA,840,2020,4714.628032,877.920266,2047.544399,1656.254832,40.687747,67.7492,24.471588,14.034053,NaN,NaN,NaN
"USA",USA,840,2021,5032.212819,1004.759482,2238.882665,1659.128199,41.312112,63.293603,24.836759,14.932488,NaN,NaN,NaN
"USA",USA,840,2022,5078.871323,942.357342,2258.466826,1748.499035,41.417758,63.293603,24.836759,15.013372,NaN,NaN,NaN
"USA",USA,840,2023,4911.391017,776.767132,2250.855882,1755.923419,39.714222,63.293603,24.836759,14.445414,NaN,NaN,NaN
"United Kingdom",GBR,826,1750,9.305937,9.305937,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1751,9.407229,9.407229,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1752,9.505168,9.505168,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1753,9.61049,9.61049,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1754,9.73358,9.73358,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1755,9.793468,9.793468,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1756,9.909914,9.909914,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1757,10.093936,10.093936,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1758,10.216358,10.216358,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1759,10.338854,10.338854,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1760,10.514331,10.514331,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1761,10.747885,10.747885,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1762,10.952198,10.952198,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1763,11.191592,11.191592,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1764,11.396982,11.396982,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1765,11.643486,11.643486,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1766,11.87608,11.87608,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1767,12.152509,12.152509,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1768,12.466936,12.466936,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1769,12.780074,12.780074,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1770,13.097216,13.097216,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1771,13.369488,13.369488,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1772,13.623507,13.623507,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1773,13.808138,13.808138,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1774,14.012415,14.012415,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1775,14.33892,14.33892,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1776,14.654124,14.654124,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1777,14.959537,14.959537,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1778,15.243483,15.243483,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1779,15.535235,15.535235,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1780,15.878726,15.878726,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1781,16.234383,16.234383,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1782,16.580954,16.580954,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1783,17.062751,17.062751,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1784,17.471093,17.471093,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1785,17.961463,17.961463,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1786,18.443833,18.443833,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1787,18.855466,18.855466,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1788,19.282565,19.282565,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1789,19.859761,19.859761,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1790,20.39443,20.39443,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1791,20.928085,20.928085,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1792,21.456559,21.456559,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1793,21.813613,21.813613,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1794,22.072648,22.072648,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1795,21.864574,21.864574,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1796,21.582767,21.582767,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1797,21.536814,21.536814,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1798,22.527017,22.527017,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1799,26.854999,26.854999,0,0,NaN,NaN,,NaN,NaN,NaN,NaN
"United Kingdom",GBR,826,1800,31.34008,31.34008,0,0,NaN,NaN,,2.915356,NaN,NaN,NaN
"United Kingdom",GBR,826,1801,30.736626,30.736626,0,0,NaN,NaN,,2.82865,NaN,NaN,NaN
"United Kingdom",GBR,826,1802,30.377369,30.377369,0,0,NaN,NaN,,2.765697,NaN,NaN,NaN
"United Kingdom",GBR,826,1803,28.24145,28.24145,0,0,NaN,NaN,,2.543741,NaN,NaN,NaN
"United Kingdom",GBR,826,1804,27.790073,27.790073,0,0,NaN,NaN,,2.476321,NaN,NaN,NaN
"United Kingdom",GBR,826,1805,29.295005,29.295005,0,0,NaN,NaN,,2.582511,NaN,NaN,NaN
"United Kingdom",GBR,826,1806,30.908601,30.908601,0,0,NaN,NaN,,2.695625,NaN,NaN,NaN
"United Kingdom",GBR,826,1807,32.583656,32.583656,0,0,NaN,NaN,,2.811327,NaN,NaN,NaN
"United Kingdom",GBR,826,1808,33.701642,33.701642,0,0,NaN,NaN,,2.876697,NaN,NaN,NaN
"United Kingdom",GBR,826,1809,34.522539,34.522539,0,0,NaN,NaN,,2.915259,NaN,NaN,NaN
"United Kingdom",GBR,826,1810,35.402029,35.402029,0,0,NaN,NaN,,2.872212,NaN,NaN,NaN
"United Kingdom",GBR,826,1811,36.15507,36.15507,0,0,NaN,NaN,,2.818887,NaN,NaN,NaN
"United Kingdom",GBR,826,1812,36.741617,36.741617,0,0,NaN,NaN,,2.727904,NaN,NaN,NaN
"United Kingdom",GBR,826,1813,37.359771,37.359771,0,0,NaN,NaN,,2.619214,NaN,NaN,NaN
"United Kingdom",GBR,826,1814,38.181804,38.181804,0,0,NaN,NaN,,2.527664,NaN,NaN,NaN
"United Kingdom",GBR,826,1815,39.019168,39.019168,0,0,NaN,NaN,,2.439141,NaN,NaN,NaN
"United Kingdom",GBR,826,1816,39.265495,39.265495,0,0,NaN,NaN,,2.317746,NaN,NaN,NaN
"United Kingdom",GBR,826,1817,41.766341,41.766341,0,0,NaN,NaN,,2.327969,NaN,NaN,NaN
"United Kingdom",GBR,826,1818,43.769002,43.769002,0,0,NaN,NaN,,2.303634,NaN,NaN,NaN
"United Kingdom",GBR,826,1819,43.316498,43.316498,0,0,NaN,NaN,,2.173938,NaN,NaN,NaN
"United Kingdom",GBR,826,1820,42.567187,42.567187,0,0,NaN,NaN,,2.055705,NaN,NaN,NaN
"United Kingdom",GBR,826,1821,43.493434,43.493434,0,0,NaN,NaN,,2.038749,NaN,NaN,NaN
"United Kingdom",GBR,826,1822,45.073955,45.073955,0,0,NaN,NaN,,2.068252,NaN,NaN,NaN
"United Kingdom",GBR,826,1823,46.676419,46.676419,0,0,NaN,NaN,,2.114544,NaN,NaN,NaN
